Material: UBe , density = 13.500000 g/cm^3
Absorber is made of 2 elements
92U 7% z =  92, a = 241.000000
9Be 93% z =   4, a = 9.000000
Z =   1, num = 114
 244.92   2.1220e-002   5.6860e-006    48073.5000  1809.0000   1.3406e+003  
 259.33   2.0530e-002   5.3960e-006    52866.0000  1930.4999   1.4715e+003  
 288.14   1.9360e-002   4.8980e-006    62883.0039  2416.5000   1.7280e+003  
 324.16   1.8180e-002   4.3960e-006    76194.0000  3078.0000   2.0655e+003  
 360.18   1.7240e-002   3.9900e-006    90288.0000  3699.0000   2.4165e+003  
 396.20   1.6470e-002   3.6550e-006   105111.0000  4266.0000   2.7810e+003  
 432.21   1.5830e-002   3.3740e-006   120582.0000  4819.5000   3.1455e+003  
 468.23   1.5290e-002   3.1340e-006   136633.5000  5346.0000   3.5235e+003  
 504.25   1.4830e-002   2.9270e-006   153211.5000  5872.5000   3.9150e+003  
 540.27   1.4440e-002   2.7470e-006   170275.5000  6371.9995   4.3065e+003  
 576.29   1.4100e-002   2.5880e-006   187771.5000  6858.0000   4.6980e+003  
 648.32   1.3540e-002   2.3210e-006   223924.5000  8599.5000   5.4945e+003  
 720.36   1.3110e-002   2.1060e-006   261427.4844  10138.5000   6.2910e+003  
 792.39   1.2760e-002   1.9280e-006   300051.0000  11569.5000   7.1010e+003  
