Material: D2 , density =  0.162000 g/cm^3
Absorber is made of 1 elements
D2 100% z =   1, a = 2.000000
Z =   1, num =  79
   1.00   6.7770e+000   2.7460e-003        1.3269     0.0382   1.4160e-002  
   1.11   6.3080e+000   2.5010e-003        1.4800     0.0439   1.4452e-002  
   1.22   5.8790e+000   2.2990e-003        1.6441     0.0497   1.4765e-002  
   1.33   5.4890e+000   2.1280e-003        1.8202     0.0556   1.5105e-002  
   1.44   5.1360e+000   1.9820e-003        2.0086     0.0617   1.5474e-002  
   1.55   4.8160e+000   1.8550e-003        2.2097     0.0679   1.5876e-002  
   1.66   4.5270e+000   1.7450e-003        2.4238     0.0744   1.6362e-002  
   1.78   4.2650e+000   1.6470e-003        2.6515     0.0812   1.6848e-002  
   1.89   4.0290e+000   1.5600e-003        2.8927     0.0880   1.7334e-002  
   2.00   3.8140e+000   1.4830e-003        3.1478     0.0951   1.7820e-002  
   2.22   3.5920e+000   1.3490e-003        3.6881     0.1220   1.9116e-002  
   2.50   3.2810e+000   1.2140e-003        4.4164     0.1597   2.0898e-002  
   2.77   2.9390e+000   1.1050e-003        5.2217     0.1963   2.2842e-002  
   3.05   2.6640e+000   1.0140e-003        6.1155     0.2336   2.5272e-002  
   3.33   2.4390e+000   9.3810e-004        7.0964     0.2717   2.7864e-002  
   3.61   2.2530e+000   8.7300e-004        8.1630     0.3109   3.0942e-002  
   3.88   2.0960e+000   8.1660e-004        9.3137     0.3509   3.4182e-002  
   4.16   1.9630e+000   7.6740e-004       10.5460     0.3919   3.7746e-002  
   4.44   1.8480e+000   7.2410e-004       11.8586     0.4337   4.1634e-002  
   4.99   1.6610e+000   6.5100e-004       14.7127     0.5928   5.0220e-002  
   5.55   1.5140e+000   5.9190e-004       17.8200     0.7420   5.9940e-002  
   6.10   1.3940e+000   5.4300e-004       21.3840     0.8876   7.0470e-002  
   6.66   1.2940e+000   5.0190e-004       25.1100     1.0323   8.2134e-002  
   7.21   1.2090e+000   4.6680e-004       28.9980     1.1773   9.4608e-002  
   7.77   1.1350e+000   4.3650e-004       33.3720     1.3232   1.0789e-001  
   8.88   1.0100e+000   3.8660e-004       42.6060     1.8708   1.3738e-001  
   9.99   9.0870e-001   3.4740e-004       53.1360     2.3840   1.7010e-001  
  11.10   8.2360e-001   3.1570e-004       64.6380     2.8915   2.0639e-001  
